# Study Name: Ahlam-biopsies
# Study Description: 
# Study Comments: 
# Created By: GUEST
# Last Modified Date/Time: 09-20-2017 13:12:52 CEST
# Number of Experiments in Study: 26
# Instrument Type in the Study: QuantStudio™ 12K Flex Real-Time PCR System
# Barcode: 80004882 80004552 80004551 80004550 80004888 80004887 80004886 80004884 80004885 80004883 80004554 80004553 80004555 80004872 80004870 80004559 80004558 80004557 80004556 80004873 80004871 80004879 80004878 80004877 80004876 80004875 
# Normalization Method: Endogenous Control = [YWHAZ]
# Reference Biological Group: 0
# Max CT: 40.0
# Efficiency: [PYCRL = 100.0%  INADL = 100.0%  YWHAZ = 100.0%  ALDH18A1 = 100.0%  IL8 = 100.0%  PRODH_933 = 100.0%  DUSP8_712 = 100.0%  ABP1-AOC1 = 100.0%  FAM3A = 100.0%  IL15_562 = 100.0%  HPRT1 = 100.0%  GUSB_627 = 100.0%  PYCR1 = 100.0%  LAMB3 = 100.0%  DUSP3 = 100.0%  PYCR2 = 100.0%  DUSP1 = 100.0%  MGAM = 100.0%  GALC = 100.0%  TGM2 = 100.0%  IL15RA = 100.0%  TGFA = 100.0%  IL16_716 = 100.0%  TRAF6 = 100.0%]
# RQ Min/Max Calculation: Confidence Level = 95.0% 

Biological Group Name	Sample Name	Target Name	Amp Score	Cq Conf	Ct	Ct Mean	Adjusted Ct Mean	dCt Mean	dCt SE	RQ	RQ Min	RQ Max	P-Value	Auto Threshold	Threshold	Auto Baseline	Baseline Start	Baseline End	Omit
0	10062	IL16_716	0.925	0.933	34.227	33.242	33.242	4.255	0.084	1.000	0.891	1.123	1.000	True	0.040	True	3	31	
0	10062	IL16_716	0.908	0.943	34.961	33.242	33.242	4.255	0.084	1.000	0.891	1.123	1.000	True	0.040	True	3	32	
0	10277	IL15RA	1.087	0.970	27.507	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	24	
0	10277	IL15RA	1.093	0.941	27.791	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	24	
0	10063	IL16_716	0.000	0.000	Undetermined	33.242	33.242	4.255	0.084	1.000	0.891	1.123	1.000	True	0.040	True	3	39	True
0	10063	IL16_716	0.000	0.000	Undetermined	33.242	33.242	4.255	0.084	1.000	0.891	1.123	1.000	True	0.040	True	3	39	True
0	10022	MGAM	1.252	0.969	24.194	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	21	
0	10022	MGAM	1.183	0.975	24.514	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	21	
0	10021	MGAM	1.120	0.985	24.591	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	21	
0	10021	MGAM	1.122	0.990	24.605	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	21	
0	10020	MGAM	1.154	0.984	33.065	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	30	
0	10020	MGAM	1.169	0.950	31.816	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	29	
0	10026	MGAM	1.131	0.991	24.691	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	21	
0	10026	MGAM	1.138	0.992	24.799	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	21	
0	10025	MGAM	1.114	0.928	34.268	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	31	
0	10025	MGAM	1.129	0.988	33.318	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	30	
0	10024	MGAM	1.145	0.956	27.192	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	24	
0	10024	MGAM	1.150	0.990	27.178	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	24	
0	10023	MGAM	1.156	0.965	25.144	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	22	
0	10023	MGAM	1.146	0.989	25.137	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	22	
0	10089	IL15_562	0.867	0.969	31.272	32.963	32.963	4.059	0.109	1.000	0.861	1.161	1.000	True	0.040	True	3	28	
0	10089	IL15_562	0.864	0.955	32.142	32.963	32.963	4.059	0.109	1.000	0.861	1.161	1.000	True	0.040	True	3	29	
0	10086	IL15_562	0.853	0.952	34.696	32.963	32.963	4.059	0.109	1.000	0.861	1.161	1.000	True	0.040	True	3	32	
0	10086	IL15_562	0.851	0.953	35.757	32.963	32.963	4.059	0.109	1.000	0.861	1.161	1.000	True	0.040	True	3	32	
0	10203	ALDH18A1	0.935	0.977	24.194	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	21	
0	10203	ALDH18A1	0.995	0.975	24.171	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	21	
0	10087	IL15_562	0.871	0.945	32.627	32.963	32.963	4.059	0.109	1.000	0.861	1.161	1.000	True	0.040	True	3	30	
0	10087	IL15_562	0.888	0.972	32.939	32.963	32.963	4.059	0.109	1.000	0.861	1.161	1.000	True	0.040	True	3	30	
0	10204	ALDH18A1	1.089	0.975	26.248	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	23	
0	10204	ALDH18A1	1.102	0.978	26.220	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	23	
0	10084	IL15_562	0.681	0.909	34.933	32.963	32.963	4.059	0.109	1.000	0.861	1.161	1.000	True	0.040	True	3	31	
0	10084	IL15_562	0.755	0.959	34.241	32.963	32.963	4.059	0.109	1.000	0.861	1.161	1.000	True	0.040	True	3	30	
0	10205	ALDH18A1	0.935	0.968	31.079	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	28	
0	10205	ALDH18A1	0.956	0.965	30.920	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	28	
0	10085	IL15_562	0.875	0.960	32.960	32.963	32.963	4.059	0.109	1.000	0.861	1.161	1.000	True	0.040	True	3	30	
0	10085	IL15_562	0.877	0.967	32.637	32.963	32.963	4.059	0.109	1.000	0.861	1.161	1.000	True	0.040	True	3	29	
0	10206	ALDH18A1	1.083	0.942	26.687	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	23	
0	10206	ALDH18A1	1.071	0.972	26.356	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	23	
0	10207	ALDH18A1	1.092	0.976	24.591	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	22	
0	10207	ALDH18A1	1.103	0.987	25.298	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	22	
0	10208	ALDH18A1	1.040	0.952	25.154	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	22	
0	10208	ALDH18A1	1.046	0.981	25.040	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	22	
0	10083	IL15_562	0.925	0.979	29.536	32.963	32.963	4.059	0.109	1.000	0.861	1.161	1.000	True	0.040	True	3	26	
0	10083	IL15_562	0.933	0.972	29.159	32.963	32.963	4.059	0.109	1.000	0.861	1.161	1.000	True	0.040	True	3	26	
0	10080	IL15_562	0.812	0.964	30.819	32.963	32.963	4.059	0.109	1.000	0.861	1.161	1.000	True	0.040	True	3	27	
0	10080	IL15_562	0.836	0.964	30.859	32.963	32.963	4.059	0.109	1.000	0.861	1.161	1.000	True	0.040	True	3	27	
0	10209	ALDH18A1	1.019	0.981	25.535	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	22	
0	10209	ALDH18A1	1.046	0.986	25.658	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	22	
0	10050	IL16_716	0.941	0.917	35.774	33.242	33.242	4.255	0.084	1.000	0.891	1.123	1.000	True	0.040	True	3	33	
0	10050	IL16_716	1.022	0.988	33.933	33.242	33.242	4.255	0.084	1.000	0.891	1.123	1.000	True	0.040	True	3	31	
0	10200	ALDH18A1	0.730	0.935	27.109	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	23	
0	10200	ALDH18A1	0.779	0.959	26.912	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	23	
0	10202	ALDH18A1	0.974	0.950	26.973	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	24	
0	10202	ALDH18A1	0.972	0.978	26.535	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	23	
0	10281	IL15RA	1.092	0.978	27.098	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	24	
0	10281	IL15RA	1.083	0.952	27.215	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	24	
0	10201	ALDH18A1	1.009	0.971	26.213	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	23	
0	10201	ALDH18A1	1.021	0.982	26.020	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	23	
0	10055	IL16_716	1.006	0.950	35.969	33.242	33.242	4.255	0.084	1.000	0.891	1.123	1.000	True	0.040	True	3	33	
0	10055	IL16_716	1.089	0.950	35.055	33.242	33.242	4.255	0.084	1.000	0.891	1.123	1.000	True	0.040	True	3	32	
0	10029	MGAM	1.101	0.951	24.977	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	22	
0	10029	MGAM	1.118	0.990	24.884	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	22	
0	10056	IL16_716	0.000	0.000	Undetermined	33.242	33.242	4.255	0.084	1.000	0.891	1.123	1.000	True	0.040	True	3	39	True
0	10056	IL16_716	Undetermined	Undetermined	Undetermined	33.242	33.242	4.255	0.084	1.000	0.891	1.123	1.000	True	0.040	True	-1	-1	True
0	10027	MGAM	1.134	0.983	23.996	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	21	
0	10027	MGAM	1.123	0.990	24.016	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	21	
0	10058	IL16_716	1.019	0.948	34.736	33.242	33.242	4.255	0.084	1.000	0.891	1.123	1.000	True	0.040	True	3	32	
0	10058	IL16_716	0.976	0.956	35.474	33.242	33.242	4.255	0.084	1.000	0.891	1.123	1.000	True	0.040	True	3	32	
0	10028	MGAM	1.126	0.943	26.791	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	24	
0	10028	MGAM	1.136	0.991	26.709	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	24	
0	10051	IL16_716	1.089	0.965	35.061	33.242	33.242	4.255	0.084	1.000	0.891	1.123	1.000	True	0.040	True	3	32	
0	10051	IL16_716	1.090	0.941	34.793	33.242	33.242	4.255	0.084	1.000	0.891	1.123	1.000	True	0.040	True	3	32	
0	10052	IL16_716	0.994	0.960	32.265	33.242	33.242	4.255	0.084	1.000	0.891	1.123	1.000	True	0.040	True	3	29	
0	10052	IL16_716	0.947	0.981	32.691	33.242	33.242	4.255	0.084	1.000	0.891	1.123	1.000	True	0.040	True	3	30	
0	10053	IL16_716	1.080	0.960	34.564	33.242	33.242	4.255	0.084	1.000	0.891	1.123	1.000	True	0.040	True	3	31	
0	10053	IL16_716	1.064	0.949	35.604	33.242	33.242	4.255	0.084	1.000	0.891	1.123	1.000	True	0.040	True	3	33	
0	10054	IL16_716	0.998	0.966	32.179	33.242	33.242	4.255	0.084	1.000	0.891	1.123	1.000	True	0.040	True	3	29	
0	10054	IL16_716	1.032	0.980	31.799	33.242	33.242	4.255	0.084	1.000	0.891	1.123	1.000	True	0.040	True	3	28	
0	10048	IL8	0.000	0.000	Undetermined	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	39	True
0	10048	IL8	1.037	0.893	36.484	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	33	
0	10049	IL8	1.201	0.962	30.089	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	27	
0	10049	IL8	1.185	0.978	29.821	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	27	
0	10034	MGAM	1.196	0.988	31.243	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	28	
0	10034	MGAM	1.204	0.991	30.558	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	27	
0	10035	MGAM	1.188	0.984	25.000	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	22	
0	10035	MGAM	1.195	0.993	24.856	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	22	
0	10209	IL15RA	1.074	0.988	28.397	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	25	
0	10209	IL15RA	1.090	0.987	28.466	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	25	
0	10208	IL15RA	1.069	0.992	27.340	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	24	
0	10208	IL15RA	1.100	0.980	26.986	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	24	
0	10036	MGAM	1.224	0.989	26.929	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	24	
0	10036	MGAM	1.221	0.989	26.952	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	24	
0	10037	MGAM	0.000	0.000	Undetermined	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	39	True
0	10037	MGAM	0.000	0.000	Undetermined	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	39	True
0	10207	IL15RA	1.136	0.972	29.396	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	26	
0	10207	IL15RA	1.148	0.984	30.317	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	27	
0	10030	MGAM	1.109	0.986	24.964	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	22	
0	10030	MGAM	1.137	0.989	24.881	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	22	
0	10206	IL15RA	1.152	0.977	28.287	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	25	
0	10206	IL15RA	1.135	0.966	28.726	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	26	
0	10031	MGAM	1.125	0.951	30.580	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	28	
0	10031	MGAM	1.133	0.992	30.463	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	27	
0	10205	IL15RA	0.000	0.000	Undetermined	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	39	True
0	10205	IL15RA	1.073	0.982	33.618	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	30	
0	10204	IL15RA	1.124	0.964	31.125	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	28	
0	10204	IL15RA	1.129	0.974	31.099	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	28	
0	10032	MGAM	1.183	0.991	24.601	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	22	
0	10032	MGAM	1.204	0.981	24.579	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	22	
0	10033	MGAM	1.074	0.976	32.897	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	30	
0	10033	MGAM	1.068	0.975	34.059	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	31	
0	10203	IL15RA	0.743	0.902	37.964	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	35	
0	10203	IL15RA	1.082	0.976	26.977	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	24	
0	10050	IL8	0.980	0.927	34.825	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	32	
0	10050	IL8	1.139	0.976	33.877	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	31	
0	10213	IL15RA	1.065	0.968	32.556	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	29	
0	10213	IL15RA	1.103	0.987	32.241	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	29	
0	10271	ALDH18A1	0.997	0.987	27.944	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	24	
0	10271	ALDH18A1	0.988	0.981	27.933	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	25	
0	10210	IL15RA	1.106	0.987	27.893	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	25	
0	10210	IL15RA	1.119	0.976	28.036	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	25	
0	10211	IL15RA	1.165	0.974	29.868	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	27	
0	10211	IL15RA	1.119	0.990	29.811	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	26	
0	10039	MGAM	1.138	0.990	24.386	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	21	
0	10039	MGAM	1.149	0.990	24.418	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	21	
0	10038	MGAM	1.129	0.984	29.088	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	26	
0	10038	MGAM	1.130	0.989	29.141	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	26	
0	10058	IL8	0.000	0.000	Undetermined	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	39	True
0	10058	IL8	1.027	0.968	36.163	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	32	
0	10056	IL8	0.000	0.000	Undetermined	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	39	True
0	10056	IL8	0.000	0.000	Undetermined	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	39	True
0	10055	IL8	1.105	0.976	34.996	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	31	
0	10055	IL8	0.000	0.000	Undetermined	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	39	True
0	10277	ALDH18A1	1.005	0.975	24.967	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	22	
0	10277	ALDH18A1	1.019	0.971	24.980	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	22	
0	10274	ALDH18A1	1.028	0.980	27.244	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	24	
0	10274	ALDH18A1	1.038	0.987	27.480	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	24	
0	10054	IL8	1.088	0.957	35.199	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	31	
0	10054	IL8	1.064	0.969	35.969	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	33	
0	10053	IL8	0.000	0.000	Undetermined	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	39	True
0	10053	IL8	1.092	0.978	35.362	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	32	
0	10275	ALDH18A1	1.048	0.981	25.454	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	22	
0	10275	ALDH18A1	1.071	0.985	25.268	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	22	
0	10272	ALDH18A1	1.027	0.984	26.274	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	23	
0	10272	ALDH18A1	1.042	0.985	26.353	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	23	
0	10052	IL8	1.125	0.954	29.376	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	27	
0	10052	IL8	1.145	0.985	29.426	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	26	
0	10051	IL8	0.000	0.000	Undetermined	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	39	True
0	10051	IL8	0.000	0.000	Undetermined	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	39	True
0	10273	ALDH18A1	0.995	0.976	26.275	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	23	
0	10273	ALDH18A1	0.996	0.973	26.331	27.133	27.133	-2.358	0.069	1.000	0.910	1.099	1.000	True	0.040	True	3	23	
0	10308	PYCR2	1.275	0.986	26.368	28.092	28.092	-1.363	0.071	1.000	0.907	1.102	1.000	True	0.084	True	3	22	
0	10308	PYCR2	1.278	0.991	26.471	28.092	28.092	-1.363	0.071	1.000	0.907	1.102	1.000	True	0.084	True	3	22	
0	10040	MGAM	1.133	0.981	32.333	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	29	
0	10040	MGAM	1.124	0.987	33.090	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	30	
0	10037	IL8	0.000	0.000	Undetermined	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	39	True
0	10037	IL8	0.000	0.000	Undetermined	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	39	True
0	10038	IL8	1.025	0.571	36.292	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	34	True
0	10038	IL8	0.000	0.000	Undetermined	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	39	True
0	10039	IL8	1.062	0.683	34.012	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	31	
0	10039	IL8	1.090	0.974	35.440	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	33	
0	10047	MGAM	1.151	0.991	23.938	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	21	
0	10047	MGAM	1.162	0.993	23.989	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	21	
0	10048	MGAM	1.148	0.992	31.886	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	29	
0	10048	MGAM	1.144	0.987	32.349	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	29	
0	10218	IL15RA	1.101	0.980	30.286	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	27	
0	10218	IL15RA	1.076	0.988	30.562	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	27	
0	10045	MGAM	0.000	0.000	Undetermined	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	39	True
0	10045	MGAM	0.000	0.000	Undetermined	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	39	True
0	10043	MGAM	1.072	0.943	31.167	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	28	
0	10043	MGAM	1.066	0.978	31.127	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	28	
0	10214	IL15RA	0.000	0.000	Undetermined	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	39	True
0	10214	IL15RA	1.045	0.928	35.225	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	32	
0	10044	MGAM	1.052	0.890	33.977	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	31	
0	10044	MGAM	1.067	0.969	33.294	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	30	
0	10041	MGAM	1.143	0.990	30.502	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	27	
0	10041	MGAM	1.149	0.995	30.654	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	27	
0	10217	IL15RA	1.078	0.977	28.553	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	25	
0	10217	IL15RA	1.071	0.949	28.546	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	25	
0	10042	MGAM	1.134	0.987	28.339	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	25	
0	10042	MGAM	1.129	0.989	28.803	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	26	
0	10222	IL15RA	1.124	0.958	29.406	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	26	
0	10222	IL15RA	1.123	0.983	29.051	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	26	
0	10223	IL15RA	1.114	0.972	28.644	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	25	
0	10223	IL15RA	1.113	0.977	28.849	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	26	
0	10224	IL15RA	1.097	0.974	28.028	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	25	
0	10224	IL15RA	1.095	0.985	28.127	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	25	
0	10049	MGAM	1.086	0.944	23.588	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	20	
0	10049	MGAM	1.103	0.986	23.526	26.293	26.293	-3.198	0.095	1.000	0.878	1.139	1.000	True	0.040	True	3	20	
0	10220	IL15RA	1.119	0.987	29.736	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	27	
0	10220	IL15RA	1.114	0.990	29.379	29.907	29.907	0.649	0.082	1.000	0.893	1.119	1.000	True	0.041	True	3	26	
0	10045	IL8	0.000	0.000	Undetermined	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	39	True
0	10045	IL8	0.000	0.000	Undetermined	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	39	True
0	10044	IL8	0.000	0.000	Undetermined	33.461	33.461	4.840	0.274	1.000	0.686	1.457	1.000	True	0.040	True	3	39	True
